ConditionIndex,FinalCash
1345,128421280.51223354
1346,27195244.408624288
1347,3997948.48326042
1348,1277868.380153713
1349,4326798.248809345
1350,229180.9610372426
1351,187859095.34827963
1352,66969942.81012252
1353,40950360.33632614
1354,6654645.2100913245
1355,2016320.955960907
1356,1051698.9600288777
1357,83343.9123057693
1358,285653362.0706647
1359,280376688.93767947
1360,44326745.65398659
1361,4568467.87895376
1362,1137720.247504706
1363,4090680.418814825
1364,137744.72085138588
1365,473391543.4132909
1366,136185419.24656683
1367,71182306.14109723
1368,8210477.704393416
1369,1945002.4340662744
1370,856052.5150543675
1371,45203.06657170777
1372,220040.41739655036
1373,261373.959498597
1374,171465.78224599292
1375,99956.20230611094
1376,77725.20883111905
1377,142807.9014565698
1378,54617.11040803931
1379,257517.29732580498
1380,201164.1271842409
1381,195695.0171185012
1382,118585.85349724098
1383,88871.37319427259
1384,80552.63235854676
1385,35898.41530995248
1386,1013150.5108466469
1387,1225504.93927744
1388,669606.1344484445
1389,311424.98903269443
1390,212516.24339066359
1391,459538.1290932711
1392,122913.39532610399
1393,1252587.2860545705
1394,868536.7062048473
1395,803129.659723158
1396,393137.9195900196
1397,256562.11791213424
1398,216512.82100476854
1399,71014.26288985761
1400,4082454.9618893587
1401,4930073.244964504
1402,2196030.693253883
1403,795535.6488379117
1404,465363.82059073664
1405,1160715.7536779733
1406,213089.91316732758
1407,5338519.270658368
1408,3224981.637779856
1409,2775905.1562212827
1410,1071515.0207441228
1411,596123.6002692262
1412,459369.97800081683
1413,108799.32662583975
1414,14404431.123333046
1415,17024406.52580795
1416,6049825.293517909
1417,1665354.8120778506
1418,815623.4438779791
1419,2299419.4776738225
1420,284324.67593182373
1421,19947997.091721863
1422,10302642.25657695
1423,8082800.443413042
1424,2400013.0402049567
1425,1114188.7820539214
1426,768849.2753924491
1427,128969.34044971444
1428,44516011.887997806
1429,50468722.274920516
1430,13998666.006116878
1431,2853989.4067785447
1432,1142800.833534118
1433,3567706.736909271
1434,291522.9688942785
1435,65367974.77702224
1436,28319913.77061057
1437,19825810.64417797
1438,4413601.31438376
1439,1673386.354634033
1440,1013917.1371765453
1441,118093.53279436562
1442,120501423.27952422
1443,128421280.51223354
1444,27195244.408624288
1445,3997948.48326042
1446,1277868.380153713
1447,4326798.248809345
1448,229180.9610372426
1449,187859095.34827963
1450,66969942.81012252
1451,40950360.33632614
1452,6654645.2100913245
1453,2016320.955960907
1454,1051698.9600288777
1455,83343.9123057693
1456,285653362.0706647
1457,280376688.93767947
1458,44326745.65398659
1459,4568467.87895376
1460,1137720.247504706
1461,4090680.418814825
1462,137744.72085138588
1463,473391543.4132909
1464,136185419.24656683
1465,71182306.14109723
1466,8210477.704393416
1467,1945002.4340662744
1468,856052.5150543675
1469,45203.06657170777
1470,277464.3586539004
1471,425023.4250446561
1472,209169.9876509024
1473,157494.36517382396
1474,119950.38137879438
1475,153552.57698794437
1476,60155.83952970091
1477,301473.70959962154
1478,311422.39454090374
1479,360303.2393514988
1480,167688.62178088882
1481,150233.44714507807
1482,96164.27459692264
1483,41862.69801276018
1484,1410435.314117924
1485,2396374.6695439355
1486,890319.5016359108
1487,584785.2372848641
1488,388482.3317132144
1489,518397.8001802754
1490,143081.7453456641
1491,1579075.0159918393
1492,1590767.1339059256
1493,1853020.0974652697
1494,638837.1453506259
1495,530152.6682384834
1496,281131.7868842241
1497,89500.42311772844
1498,6343247.804959289
1499,11724359.32079103
1500,3214287.629476043
1501,1801810.4485999274
1502,1020290.2109179088
1503,1390217.1524175475
1504,265241.13479948224
1505,7326034.168806059
1506,7067909.747352739
1507,8116495.363462544
1508,2024683.3875291445
1509,1525397.569597043
1510,656953.5077344135
1511,150180.07755826187
1512,25255502.81325806
1513,49801863.80409299
1514,9845170.145713873
1515,4604730.575411324
1516,2171799.220193114
1517,2959226.0587592693
1518,382881.817471354
1519,30124788.756767318
1520,27328514.67870136
1521,30289037.505717315
1522,5336363.79389978
1523,3576858.945618364
1524,1226407.8341503264
1525,197600.80208969594
1526,89048688.91143231
1527,183701139.61185804
1528,25580739.382090155
1529,9751315.927981429
1530,3742690.445954717
1531,4992888.339120504
1532,429733.56754453765
1533,109827820.1006557
1534,91971864.87776382
1535,96301370.8972051
1536,11686346.512524473
1537,6828399.879211131
1538,1826921.3388945602
1539,203558.22219434116
1540,278074524.2950276
1541,588381098.1966735
1542,56360400.057044916
1543,17086475.80336656
1544,5213252.808948911
1545,6664160.859116801
1546,374208.14766401076
1547,355036030.7125333
1548,269380515.9323975
1549,260786347.6026274
1550,21235786.37213035
1551,10596765.853838509
1552,2168025.047926912
1553,163825.0382957437
1554,768950489.0410994
1555,1635881398.8648965
1556,105221662.30981323
1557,24723396.892323814
1558,5856503.471288449
1559,7018101.713587944
1560,252104.39569674616
1561,1017534854.6371161
1562,686443325.9970807
1563,601178022.1732128
1564,31959351.155285362
1565,13340311.306627631
1566,2045003.5789751352
1567,102717.80233208112
1568,277464.3586539004
1569,425023.4250446561
1570,209169.9876509024
1571,157494.36517382396
1572,119950.38137879438
1573,153552.57698794437
1574,60155.83952970091
1575,301473.70959962154
1576,311422.39454090374
1577,360303.2393514988
1578,167688.62178088882
1579,150233.44714507807
1580,96164.27459692264
1581,41862.69801276018
1582,1410435.314117924
1583,2396374.6695439355
1584,890319.5016359108
1585,584785.2372848641
1586,388482.3317132144
1587,518397.8001802754
1588,143081.7453456641
1589,1579075.0159918393
1590,1590767.1339059256
1591,1853020.0974652697
1592,638837.1453506259
1593,530152.6682384834
1594,281131.7868842241
1595,89500.42311772844
1596,6343247.804959289
1597,11724359.32079103
1598,3214287.629476043
1599,1801810.4485999274
1600,1020290.2109179088
1601,1390217.1524175475
1602,265241.13479948224
1603,7326034.168806059
1604,7067909.747352739
1605,8116495.363462544
1606,2024683.3875291445
1607,1525397.569597043
1608,656953.5077344135
1609,150180.07755826187
1610,25255502.81325806
1611,49801863.80409299
1612,9845170.145713873
1613,4604730.575411324
1614,2171799.220193114
1615,2959226.0587592693
1616,382881.817471354
1617,30124788.756767318
1618,27328514.67870136
1619,30289037.505717315
1620,5336363.79389978
1621,3576858.945618364
1622,1226407.8341503264
1623,197600.80208969594
1624,89048688.91143231
1625,183701139.61185804
1626,25580739.382090155
1627,9751315.927981429
1628,3742690.445954717
1629,4992888.339120504
1630,429733.56754453765
1631,109827820.1006557
1632,91971864.87776382
1633,96301370.8972051
1634,11686346.512524473
1635,6828399.879211131
1636,1826921.3388945602
1637,203558.22219434116
1638,278074524.2950276
1639,588381098.1966735
1640,56360400.057044916
1641,17086475.80336656
1642,5213252.808948911
1643,6664160.859116801
1644,374208.14766401076
1645,355036030.7125333
1646,269380515.9323975
1647,260786347.6026274
1648,21235786.37213035
1649,10596765.853838509
1650,2168025.047926912
1651,163825.0382957437
1652,768950489.0410994
1653,1635881398.8648965
1654,105221662.30981323
1655,24723396.892323814
1656,5856503.471288449
1657,7018101.713587944
1658,252104.39569674616
1659,1017534854.6371161
1660,686443325.9970807
1661,601178022.1732128
1662,31959351.155285362
1663,13340311.306627631
1664,2045003.5789751352
1665,102717.80233208112
1666,277464.3586539004
1667,425023.4250446561
1668,209169.9876509024
1669,157494.36517382396
1670,119950.38137879438
1671,153552.57698794437
1672,60155.83952970091
1673,301473.70959962154
1674,311422.39454090374
1675,360303.2393514988
1676,167688.62178088882
1677,150233.44714507807
1678,96164.27459692264
1679,41862.69801276018
1680,1410435.314117924
1681,2396374.6695439355
1682,890319.5016359108
1683,584785.2372848641
1684,388482.3317132144
1685,518397.8001802754
1686,143081.7453456641
1687,1579075.0159918393
1688,1590767.1339059256
1689,1853020.0974652697
1690,638837.1453506259
1691,530152.6682384834
1692,281131.7868842241
1693,89500.42311772844
1694,6343247.804959289
1695,11724359.32079103
1696,3214287.629476043
1697,1801810.4485999274
1698,1020290.2109179088
1699,1390217.1524175475
1700,265241.13479948224
1701,7326034.168806059
1702,7067909.747352739
1703,8116495.363462544
1704,2024683.3875291445
1705,1525397.569597043
1706,656953.5077344135
1707,150180.07755826187
1708,25255502.81325806
1709,49801863.80409299
1710,9845170.145713873
1711,4604730.575411324
1712,2171799.220193114
1713,2959226.0587592693
1714,382881.817471354
1715,30124788.756767318
1716,27328514.67870136
1717,30289037.505717315
1718,5336363.79389978
1719,3576858.945618364
1720,1226407.8341503264
1721,197600.80208969594
1722,89048688.91143231
1723,183701139.61185804
1724,25580739.382090155
1725,9751315.927981429
1726,3742690.445954717
1727,4992888.339120504
1728,429733.56754453765
1729,109827820.1006557
1730,91971864.87776382
1731,96301370.8972051
1732,11686346.512524473
1733,6828399.879211131
1734,1826921.3388945602
1735,203558.22219434116
1736,278074524.2950276
1737,588381098.1966735
1738,56360400.057044916
1739,17086475.80336656
1740,5213252.808948911
1741,6664160.859116801
1742,374208.14766401076
1743,355036030.7125333
1744,269380515.9323975
1745,260786347.6026274
1746,21235786.37213035
1747,10596765.853838509
1748,2168025.047926912
1749,163825.0382957437
1750,768950489.0410994
1751,1635881398.8648965
1752,105221662.30981323
1753,24723396.892323814
1754,5856503.471288449
1755,7018101.713587944
1756,252104.39569674616
1757,1017534854.6371161
1758,686443325.9970807
1759,601178022.1732128
1760,31959351.155285362
1761,13340311.306627631
1762,2045003.5789751352
1763,102717.80233208112
1764,148547.8023972028
1765,221251.6384793201
1766,165271.0002846
1767,130289.657156564
1768,124188.0372218101
1769,160180.85364052834
1770,67739.42561620005
1771,161588.2831484967
1772,171193.87274433725
1773,299490.84226649464
1774,133376.62390314313
1775,115665.57249058176
1776,79044.16604649732
1777,47656.509646930695
1778,624778.7635021404
1779,1025286.5006352294
1780,666719.069073939
1781,466224.41703590297
1782,419940.02773089916
1783,566419.2301859327
1784,172996.0737694108
1785,700900.6404552306
1786,731431.200862101
1787,1486106.85518692
1788,483584.8205289417
1789,386070.22773662943
1790,223743.44384918356
1791,110058.52174541203
1792,2346844.9554971666
1793,4167417.5745585635
1794,2310040.81862027
1795,1402819.8433403338
1796,1169926.7151980356
1797,1617017.0126790686
1798,349842.65410634456
1799,2718990.115751373
1800,2746752.739891393
1801,6362714.866465382
1802,1478445.1864970468
1803,1067398.46209702
1804,514717.2807432099
1805,202933.04426809857
1806,7878037.389721841
1807,14865769.594335867
1808,6876378.204584062
1809,3547786.0262347595
1810,2683962.4255947173
1811,3724179.6019723564
1812,559757.7734984652
1813,9439382.847327793
1814,9070806.18007487
1815,23514769.517026365
1816,3810154.581139603
1817,2443343.1231663376
1818,961824.9057236795
1819,298510.91120460595
1820,23641411.84873876
1821,46548017.51272016
1822,17584997.416628808
1823,7534784.914477241
1824,5065142.163801289
1825,6910680.433558822
1826,707617.8389608326
1827,29336870.82428939
1828,26347111.57458368
1829,75019873.35933226
1830,8270556.4158811085
1831,4626107.518012754
1832,1458378.4974121437
1833,349814.6133744211
1834,63429457.67791022
1835,127934358.17248161
1836,38620368.63625061
1837,13419570.972173765
1838,7851046.224915782
1839,10312513.034561055
1840,705309.1545013363
1841,81632343.77753218
1842,67304981.23020178
1843,206564980.83963376
1844,15101541.531058041
1845,7233968.614385078
1846,1791433.825583078
1847,325925.80634332733
1848,152131290.16548374
1849,308546203.3847571
1850,72796844.36086401
1851,20004565.59666224
1852,9973868.43670748
1853,12344260.578580298
1854,552793.9754234002
1855,203348373.22132078
1856,151165453.20868677
1857,490655523.15374446
1858,23153499.79703665
1859,9323711.308950962
1860,1778907.3162688632
1861,240800.0909343436
1862,148547.8023972028
1863,221251.6384793201
1864,165271.0002846
1865,130289.657156564
1866,124188.0372218101
1867,160180.85364052834
1868,67739.42561620005
1869,161588.2831484967
1870,171193.87274433725
1871,299490.84226649464
1872,133376.62390314313
1873,115665.57249058176
1874,79044.16604649732
1875,47656.509646930695
1876,624778.7635021404
1877,1025286.5006352294
1878,666719.069073939
1879,466224.41703590297
1880,419940.02773089916
1881,566419.2301859327
1882,172996.0737694108
1883,700900.6404552306
1884,731431.200862101
1885,1486106.85518692
1886,483584.8205289417
1887,386070.22773662943
1888,223743.44384918356
1889,110058.52174541203
1890,2346844.9554971666
