Prob,Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,SL,TP,sl,tp,rsi_entry,rsi_exit,bb_std,exposure
0.584,2013-08-11 21:33:00,2013-08-11 21:35:00,1.3324,1.3324,71332.9008339342,0.0,1584.0659511855656,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5161,2013-08-11 22:25:00,2013-08-11 22:26:00,1.33181,1.33177,71364.50174659594,-2.85458,1581.211371115699,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5217,2013-08-11 23:55:00,2013-08-11 23:56:00,1.33226,1.33219,71211.83722917594,-4.984829,1576.2265425096557,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5299,2013-08-12 01:23:00,2013-08-12 01:24:00,1.33222,1.33212,70989.47062090297,-7.098947,1569.1275954475661,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5217,2013-08-12 02:48:00,2013-08-12 02:51:00,1.33217,1.33198,70672.40346716557,-13.427757,1555.6998387887952,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5369,2013-08-12 07:10:00,2013-08-12 07:13:00,1.32938,1.32938,70214.67926952994,0.0,1555.6998387887952,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5599,2013-08-12 08:02:00,2013-08-12 08:04:00,1.32845,1.3285,70263.83403765871,3.513192,1559.2130304906855,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5272,2013-08-12 14:03:00,2013-08-12 14:05:00,1.32946,1.32937,70369.00834131234,-6.333211,1552.8798197399572,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6157,2013-08-12 16:03:00,2013-08-12 16:04:00,1.33028,1.33028,70039.98345039948,0.0,1552.8798197399572,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5653,2013-08-12 16:16:00,2013-08-12 16:17:00,1.33006,1.33008,70051.56848893841,1.401031,1554.2808511097296,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5787,2013-08-12 16:53:00,2013-08-12 17:02:00,1.32986,1.32978,70125.31474484815,-5.610025,1548.670825930136,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5217,2013-08-12 17:47:00,2013-08-12 17:55:00,1.32957,1.32969,69887.44447889781,8.386493,1557.0573192676122,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5712,2013-08-12 18:21:00,2013-08-12 18:25:00,1.32939,1.3294,70275.41891849399,0.702754,1557.7600734567861,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5921,2013-08-12 18:35:00,2013-08-12 18:38:00,1.32931,1.32929,70311.36785806708,-1.406227,1556.3538460996313,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5717,2013-08-12 18:39:00,2013-08-12 18:41:00,1.3293,1.32922,70248.4245587737,-5.619874,1550.7339721349394,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6186,2013-08-12 18:44:00,2013-08-12 18:46:00,1.32924,1.32921,69997.92236774124,-2.099938,1548.634034463909,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5202,2013-08-12 19:03:00,2013-08-12 19:10:00,1.32898,1.32898,69916.80993531471,0.0,1548.634034463909,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5516,2013-08-12 19:43:00,2013-08-12 19:44:00,1.32897,1.32896,69917.33603304405,-0.699173,1547.9348611035741,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5517,2013-08-13 01:06:00,2013-08-13 01:07:00,1.33042,1.33015,69809.60273162945,-18.848593,1529.0862683660348,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6652,2013-08-13 01:08:00,2013-08-13 01:10:00,1.33012,1.3303,68975.11209662443,12.41552,1541.501788543432,Signal Exit,0.006,0.03,0.006,0.02,35,55,1.75,0.6
0.5311,2013-08-13 04:12:00,2013-08-13 04:18:00,1.32851,1.32834,69619.42876802276,-11.835303,1529.6664856528678,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5252,2013-08-13 06:19:00,2013-08-13 06:22:00,1.33019,1.32989,68997.65382326739,-20.699296,1508.9671895058898,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5162,2013-08-13 06:23:00,2013-08-13 06:24:00,1.32967,1.32959,68090.60245801846,-5.447248,1503.519941309258,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5182,2013-08-13 07:23:00,2013-08-13 07:24:00,1.32896,1.32887,67881.04719371199,-6.109294,1497.4106470618292,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5243,2013-08-13 07:26:00,2013-08-13 07:29:00,1.32859,1.32872,67624.05168163976,8.791127,1506.20177378044,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5296,2013-08-13 13:41:00,2013-08-13 13:46:00,1.32507,1.32548,68201.76022913988,27.962722,1534.1644954743888,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5283,2013-08-13 15:53:00,2013-08-13 15:54:00,1.32622,1.32622,69407.69233495448,0.0,1534.1644954743888,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5685,2013-08-14 00:39:00,2013-08-14 00:40:00,1.326,1.32577,69419.20794001759,-15.966418,1518.1980776481726,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5894,2013-08-14 01:05:00,2013-08-14 01:07:00,1.32547,1.32553,68724.21454947328,4.123453,1522.3215305211527,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5316,2013-08-14 02:19:00,2013-08-14 02:24:00,1.32658,1.32669,68853.21038404707,7.573853,1529.8953836633864,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.522,2013-08-14 03:05:00,2013-08-14 03:08:00,1.32557,1.32574,69248.49160723551,11.772244,1541.6676272366167,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5344,2013-08-14 05:11:00,2013-08-14 05:14:00,1.32561,1.32519,69779.23947027934,-29.307281,1512.3603466591087,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5067,2013-08-14 05:47:00,2013-08-14 05:51:00,1.32398,1.32413,68537.0026734139,10.28055,1522.6408970601274,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5086,2013-08-14 11:29:00,2013-08-14 11:30:00,1.32491,1.32494,68954.46016982861,2.068634,1524.7095308652204,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.524,2013-08-14 13:47:00,2013-08-14 13:50:00,1.32477,1.32478,69055.43743586677,0.690554,1525.4000852395836,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5354,2013-08-14 15:49:00,2013-08-14 15:56:00,1.32558,1.32589,69044.49758926283,21.403794,1546.8038794922572,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.576,2013-08-14 19:22:00,2013-08-14 19:23:00,1.3254,1.32539,70022.81029842721,-0.700228,1546.1036513892839,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5577,2013-08-14 23:56:00,2013-08-14 23:57:00,1.32905,1.32889,69798.89325710623,-11.167823,1534.9358284681357,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5846,2013-08-14 23:58:00,2013-08-15 00:00:00,1.3289,1.32889,69302.54323733023,-0.693025,1534.2428030357578,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6247,2013-08-15 00:21:00,2013-08-15 00:24:00,1.32892,1.32889,69270.21053347489,-2.078106,1532.1646967197398,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5324,2013-08-15 05:06:00,2013-08-15 05:07:00,1.32842,1.32838,69202.4222784845,-2.768097,1529.3965998285976,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5184,2013-08-15 09:51:00,2013-08-15 09:52:00,1.32234,1.32203,69395.00884017412,-21.512453,1507.8841470881414,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5296,2013-08-15 19:00:00,2013-08-15 19:01:00,1.33446,1.33446,67797.49773338165,0.0,1507.8841470881414,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5815,2013-08-15 19:03:00,2013-08-15 19:06:00,1.33447,1.33462,67796.98968525967,10.169548,1518.0536955409216,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5746,2013-08-15 21:08:00,2013-08-15 21:09:00,1.3347,1.33482,68242.46776987734,8.189096,1526.2427916733,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.583,2013-08-15 22:46:00,2013-08-15 22:47:00,1.33471,1.3347,68610.08571180106,-0.686101,1525.5566908161775,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5276,2013-08-15 22:56:00,2013-08-15 22:58:00,1.33457,1.33473,68586.43716625628,10.97383,1536.5305207627741,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6436,2013-08-16 02:25:00,2013-08-16 02:26:00,1.3335,1.33348,69135.23153038353,-1.382705,1535.1478161321727,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5115,2013-08-16 02:45:00,2013-08-16 02:48:00,1.33298,1.33295,69099.96321620005,-2.072999,1533.0748172356884,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5249,2013-08-16 02:58:00,2013-08-16 02:59:00,1.33269,1.33249,69021.6697312513,-13.804334,1519.2704832894397,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5189,2013-08-16 05:07:00,2013-08-16 05:11:00,1.33311,1.33338,68378.62516774038,18.462229,1537.732712084729,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5731,2013-08-16 05:23:00,2013-08-16 05:27:00,1.33281,1.33311,69225.1429124059,20.767543,1558.5002549584485,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
